match_id,team,opponent,venue,runs_scored,wickets_lost,overs_played,result,player_of_match,match_date
3005,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,171,9,20,Loss,Bumrah,2031-06-22
3006,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,135,8,20,Loss,Jadeja,2031-06-23
3007,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,178,5,20,Win,Rohit Sharma,2031-06-24
3008,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,134,4,20,Loss,Rohit Sharma,2031-06-25
3009,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,123,3,20,Loss,Rohit Sharma,2031-06-26
3010,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,178,9,20,Loss,Rohit Sharma,2031-06-27
3011,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,124,3,20,Loss,Rohit Sharma,2031-06-28
3012,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,186,10,20,Win,MS Dhoni,2031-06-29
3013,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,163,3,20,Win,MS Dhoni,2031-06-30
3014,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,171,9,20,Win,Rohit Sharma,2031-07-01
3015,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,129,10,20,Win,MS Dhoni,2031-07-02
3016,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,152,5,20,Win,Jadeja,2031-07-03
3017,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,218,8,20,Loss,MS Dhoni,2031-07-04
3018,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,172,10,20,Win,Rohit Sharma,2031-07-05
3019,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,198,7,20,Loss,Bumrah,2031-07-06
3020,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,127,9,20,Win,Rohit Sharma,2031-07-07
3021,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,158,6,20,Win,Bumrah,2031-07-08
3022,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,129,3,20,Win,MS Dhoni,2031-07-09
3023,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,139,5,20,Win,Rohit Sharma,2031-07-10
3024,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,152,7,20,Loss,MS Dhoni,2031-07-11
3025,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,122,4,20,Win,MS Dhoni,2031-07-12
3026,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,187,3,20,Loss,Rohit Sharma,2031-07-13
3027,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,169,6,20,Win,Rohit Sharma,2031-07-14
3028,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,219,7,20,Loss,Rohit Sharma,2031-07-15
3029,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,127,9,20,Win,Bumrah,2031-07-16
3030,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,173,3,20,Loss,Bumrah,2031-07-17
3031,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,177,9,20,Win,MS Dhoni,2031-07-18
3032,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,130,4,20,Loss,MS Dhoni,2031-07-19
3033,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,176,6,20,Loss,Rohit Sharma,2031-07-20
3034,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,197,6,20,Loss,Jadeja,2031-07-21
3035,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,141,3,20,Win,Rohit Sharma,2031-07-22
3036,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,198,3,20,Loss,Jadeja,2031-07-23
3037,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,126,6,20,Loss,Jadeja,2031-07-24
3038,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,187,5,20,Loss,Rohit Sharma,2031-07-25
3039,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,163,4,20,Win,Bumrah,2031-07-26
3040,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,207,10,20,Loss,MS Dhoni,2031-07-27
3041,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,127,9,20,Win,MS Dhoni,2031-07-28
3042,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,139,8,20,Loss,Jadeja,2031-07-29
3043,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,220,4,20,Loss,Jadeja,2031-07-30
3044,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,142,8,20,Loss,Bumrah,2031-07-31
3045,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,190,9,20,Loss,MS Dhoni,2031-08-01
3046,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,191,7,20,Win,Bumrah,2031-08-02
3047,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,166,9,20,Win,MS Dhoni,2031-08-03
3048,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,156,7,20,Loss,Bumrah,2031-08-04
3049,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,177,9,20,Win,Jadeja,2031-08-05
3050,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,133,5,20,Win,Jadeja,2031-08-06
3051,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,173,3,20,Loss,Rohit Sharma,2031-08-07
3052,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,190,9,20,Win,Bumrah,2031-08-08
3053,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,139,7,20,Win,Bumrah,2031-08-09
3054,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,151,5,20,Win,MS Dhoni,2031-08-10
3055,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,193,8,20,Loss,MS Dhoni,2031-08-11
3056,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,153,7,20,Loss,Rohit Sharma,2031-08-12
3057,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,143,9,20,Win,Bumrah,2031-08-13
3058,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,129,3,20,Loss,Jadeja,2031-08-14
3059,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,209,5,20,Win,MS Dhoni,2031-08-15
3060,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,150,9,20,Loss,Jadeja,2031-08-16
3061,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,160,5,20,Win,Jadeja,2031-08-17
3062,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,147,10,20,Win,MS Dhoni,2031-08-18
3063,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,164,7,20,Win,Rohit Sharma,2031-08-19
3064,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,176,9,20,Loss,Jadeja,2031-08-20
3065,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,218,5,20,Loss,Jadeja,2031-08-21
3066,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,144,3,20,Loss,Jadeja,2031-08-22
3067,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,161,7,20,Loss,MS Dhoni,2031-08-23
3068,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,150,6,20,Win,Bumrah,2031-08-24
3069,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,176,8,20,Loss,MS Dhoni,2031-08-25
3070,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,163,4,20,Loss,Jadeja,2031-08-26
3071,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,136,9,20,Loss,Jadeja,2031-08-27
3072,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,189,8,20,Loss,Bumrah,2031-08-28
3073,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,161,6,20,Loss,Jadeja,2031-08-29
3074,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,162,9,20,Loss,Jadeja,2031-08-30
3075,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,195,5,20,Win,Jadeja,2031-08-31
3076,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,122,7,20,Win,Jadeja,2031-09-01
3077,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,165,9,20,Win,MS Dhoni,2031-09-02
3078,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,143,6,20,Win,MS Dhoni,2031-09-03
3079,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,155,6,20,Loss,Bumrah,2031-09-04
3080,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,165,6,20,Loss,Bumrah,2031-09-05
3081,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,206,3,20,Loss,MS Dhoni,2031-09-06
3082,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,142,10,20,Win,MS Dhoni,2031-09-07
3083,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,157,7,20,Loss,Jadeja,2031-09-08
3084,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,214,3,20,Win,Rohit Sharma,2031-09-09
3085,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,181,8,20,Win,Jadeja,2031-09-10
3086,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,195,3,20,Loss,Bumrah,2031-09-11
3087,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,159,8,20,Loss,Rohit Sharma,2031-09-12
3088,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,160,4,20,Win,Rohit Sharma,2031-09-13
3089,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,162,5,20,Loss,Bumrah,2031-09-14
3090,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,171,9,20,Win,Jadeja,2031-09-15
3091,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,173,5,20,Loss,Rohit Sharma,2031-09-16
3092,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,137,5,20,Loss,MS Dhoni,2031-09-17
3093,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,156,5,20,Loss,Jadeja,2031-09-18
3094,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,173,8,20,Win,Rohit Sharma,2031-09-19
3095,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,214,5,20,Loss,Bumrah,2031-09-20
3096,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,191,10,20,Win,Rohit Sharma,2031-09-21
3097,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,156,9,20,Loss,Rohit Sharma,2031-09-22
3098,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,165,7,20,Win,MS Dhoni,2031-09-23
3099,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,212,6,20,Loss,Rohit Sharma,2031-09-24
3100,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,136,3,20,Win,Bumrah,2031-09-25
3101,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,133,8,20,Loss,Jadeja,2031-09-26
3102,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,180,5,20,Loss,Jadeja,2031-09-27
3103,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,159,3,20,Win,Bumrah,2031-09-28
3104,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,220,4,20,Win,Bumrah,2031-09-29
3105,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,194,8,20,Loss,Jadeja,2031-09-30
3106,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,142,8,20,Loss,Bumrah,2031-10-01
3107,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,195,3,20,Win,Jadeja,2031-10-02
3108,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,159,7,20,Win,Rohit Sharma,2031-10-03
3109,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,166,6,20,Loss,Rohit Sharma,2031-10-04
3110,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,126,3,20,Win,Rohit Sharma,2031-10-05
3111,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,196,9,20,Win,MS Dhoni,2031-10-06
3112,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,161,10,20,Win,Jadeja,2031-10-07
3113,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,134,5,20,Loss,Rohit Sharma,2031-10-08
3114,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,175,4,20,Win,Jadeja,2031-10-09
3115,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,141,9,20,Loss,MS Dhoni,2031-10-10
3116,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,214,3,20,Loss,Bumrah,2031-10-11
3117,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,130,3,20,Loss,Bumrah,2031-10-12
3118,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,204,8,20,Win,MS Dhoni,2031-10-13
3119,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,124,3,20,Win,MS Dhoni,2031-10-14
3120,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,153,7,20,Loss,MS Dhoni,2031-10-15
3121,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,209,5,20,Loss,Jadeja,2031-10-16
3122,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,129,5,20,Loss,MS Dhoni,2031-10-17
3123,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,124,9,20,Loss,Jadeja,2031-10-18
3124,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,162,5,20,Win,Jadeja,2031-10-19
3125,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,210,6,20,Win,MS Dhoni,2031-10-20
3126,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,130,8,20,Loss,Jadeja,2031-10-21
3127,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,177,7,20,Win,Bumrah,2031-10-22
3128,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,200,9,20,Loss,Bumrah,2031-10-23
3129,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,214,10,20,Loss,MS Dhoni,2031-10-24
3130,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,135,9,20,Loss,Bumrah,2031-10-25
3131,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,163,7,20,Win,Rohit Sharma,2031-10-26
3132,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,218,3,20,Loss,Rohit Sharma,2031-10-27
3133,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,167,4,20,Win,Bumrah,2031-10-28
3134,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,220,5,20,Win,Bumrah,2031-10-29
3135,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,146,3,20,Win,Jadeja,2031-10-30
3136,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,216,4,20,Win,Rohit Sharma,2031-10-31
3137,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,191,7,20,Win,Rohit Sharma,2031-11-01
3138,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,143,10,20,Loss,Rohit Sharma,2031-11-02
3139,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,135,9,20,Loss,Bumrah,2031-11-03
3140,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,167,8,20,Win,Bumrah,2031-11-04
3141,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,154,8,20,Win,MS Dhoni,2031-11-05
3142,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,146,5,20,Loss,Jadeja,2031-11-06
3143,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,137,9,20,Loss,Rohit Sharma,2031-11-07
3144,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,136,10,20,Win,Rohit Sharma,2031-11-08
3145,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,185,8,20,Win,Jadeja,2031-11-09
3146,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,215,6,20,Loss,Bumrah,2031-11-10
3147,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,136,4,20,Win,Jadeja,2031-11-11
3148,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,162,5,20,Loss,MS Dhoni,2031-11-12
3149,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,180,8,20,Loss,Jadeja,2031-11-13
3150,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,169,6,20,Loss,Jadeja,2031-11-14
3151,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,171,4,20,Win,Rohit Sharma,2031-11-15
3152,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,150,6,20,Win,Bumrah,2031-11-16
3153,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,138,7,20,Win,Bumrah,2031-11-17
3154,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,169,10,20,Win,Rohit Sharma,2031-11-18
3155,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,204,9,20,Loss,Bumrah,2031-11-19
3156,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,216,5,20,Win,Bumrah,2031-11-20
3157,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,176,10,20,Win,MS Dhoni,2031-11-21
3158,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,129,7,20,Loss,Jadeja,2031-11-22
3159,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,131,9,20,Win,Rohit Sharma,2031-11-23
3160,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,172,5,20,Loss,Rohit Sharma,2031-11-24
3161,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,152,10,20,Win,Bumrah,2031-11-25
3162,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,133,8,20,Loss,MS Dhoni,2031-11-26
3163,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,137,3,20,Win,Rohit Sharma,2031-11-27
3164,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,189,3,20,Win,Jadeja,2031-11-28
3165,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,127,3,20,Win,Rohit Sharma,2031-11-29
3166,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,199,9,20,Loss,Jadeja,2031-11-30
3167,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,197,9,20,Loss,Bumrah,2031-12-01
3168,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,147,7,20,Win,Bumrah,2031-12-02
3169,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,210,9,20,Loss,MS Dhoni,2031-12-03
3170,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,154,4,20,Win,MS Dhoni,2031-12-04
3171,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,177,10,20,Loss,Rohit Sharma,2031-12-05
3172,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,220,4,20,Loss,MS Dhoni,2031-12-06
3173,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,200,6,20,Win,Bumrah,2031-12-07
3174,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,214,8,20,Loss,MS Dhoni,2031-12-08
3175,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,177,3,20,Loss,Bumrah,2031-12-09
3176,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,159,8,20,Win,Jadeja,2031-12-10
3177,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,145,4,20,Win,Bumrah,2031-12-11
3178,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,123,7,20,Loss,MS Dhoni,2031-12-12
3179,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,199,9,20,Loss,Rohit Sharma,2031-12-13
3180,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,201,6,20,Loss,Bumrah,2031-12-14
3181,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,159,4,20,Loss,Rohit Sharma,2031-12-15
3182,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,183,7,20,Loss,Rohit Sharma,2031-12-16
3183,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,188,8,20,Loss,MS Dhoni,2031-12-17
3184,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,169,7,20,Win,MS Dhoni,2031-12-18
3185,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,136,4,20,Win,MS Dhoni,2031-12-19
3186,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,188,8,20,Loss,Jadeja,2031-12-20
3187,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,169,6,20,Win,MS Dhoni,2031-12-21
3188,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,148,9,20,Loss,Jadeja,2031-12-22
3189,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,181,4,20,Win,Bumrah,2031-12-23
3190,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,163,7,20,Loss,Jadeja,2031-12-24
3191,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,141,3,20,Win,Rohit Sharma,2031-12-25
3192,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,141,6,20,Loss,Rohit Sharma,2031-12-26
3193,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,198,4,20,Win,Bumrah,2031-12-27
3194,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,167,7,20,Win,Bumrah,2031-12-28
3195,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,124,9,20,Win,MS Dhoni,2031-12-29
3196,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,136,10,20,Win,Bumrah,2031-12-30
3197,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,131,7,20,Win,Bumrah,2031-12-31
3198,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,174,3,20,Win,Rohit Sharma,2032-01-01
3199,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,141,3,20,Loss,MS Dhoni,2032-01-02
3200,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,122,5,20,Win,Bumrah,2032-01-03
3201,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,170,3,20,Win,MS Dhoni,2032-01-04
3202,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,157,5,20,Loss,Jadeja,2032-01-05
3203,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,146,3,20,Win,Bumrah,2032-01-06
3204,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,125,10,20,Win,Jadeja,2032-01-07
3205,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,213,7,20,Win,Rohit Sharma,2032-01-08
3206,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,178,3,20,Win,Jadeja,2032-01-09
3207,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,215,10,20,Loss,Bumrah,2032-01-10
3208,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,214,10,20,Win,Jadeja,2032-01-11
3209,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,182,3,20,Win,Jadeja,2032-01-12
3210,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,186,3,20,Win,Bumrah,2032-01-13
3211,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,213,10,20,Win,Rohit Sharma,2032-01-14
3212,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,202,10,20,Loss,Jadeja,2032-01-15
3213,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,186,8,20,Loss,MS Dhoni,2032-01-16
3214,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,197,8,20,Loss,Jadeja,2032-01-17
3215,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,202,3,20,Loss,Jadeja,2032-01-18
3216,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,158,10,20,Loss,MS Dhoni,2032-01-19
3217,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,134,5,20,Win,Rohit Sharma,2032-01-20
3218,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,185,4,20,Win,Rohit Sharma,2032-01-21
3219,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,139,7,20,Win,Rohit Sharma,2032-01-22
3220,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,149,3,20,Loss,Jadeja,2032-01-23
3221,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,206,6,20,Loss,Rohit Sharma,2032-01-24
3222,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,198,4,20,Loss,MS Dhoni,2032-01-25
3223,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,153,6,20,Loss,MS Dhoni,2032-01-26
3224,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,201,10,20,Win,Jadeja,2032-01-27
3225,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,182,7,20,Win,Jadeja,2032-01-28
3226,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,158,10,20,Loss,MS Dhoni,2032-01-29
3227,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,173,6,20,Loss,Rohit Sharma,2032-01-30
3228,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,179,7,20,Loss,Rohit Sharma,2032-01-31
3229,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,146,8,20,Loss,Bumrah,2032-02-01
3230,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,215,3,20,Win,Bumrah,2032-02-02
3231,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,176,7,20,Loss,Bumrah,2032-02-03
3232,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,198,5,20,Loss,Rohit Sharma,2032-02-04
3233,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,130,9,20,Win,MS Dhoni,2032-02-05
3234,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,195,6,20,Loss,MS Dhoni,2032-02-06
3235,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,142,4,20,Loss,Jadeja,2032-02-07
3236,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,198,4,20,Win,Bumrah,2032-02-08
3237,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,209,4,20,Loss,MS Dhoni,2032-02-09
3238,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,168,5,20,Loss,MS Dhoni,2032-02-10
3239,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,138,7,20,Win,Rohit Sharma,2032-02-11
3240,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,195,7,20,Win,Jadeja,2032-02-12
3241,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,141,5,20,Win,Jadeja,2032-02-13
3242,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,173,3,20,Win,Jadeja,2032-02-14
3243,Chennai Super Kings,Mumbai Indians,Chepauk Stadium,142,9,20,Win,Rohit Sharma,2032-02-15
3244,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,139,10,20,Win,Jadeja,2032-02-16
3245,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,146,9,20,Win,Rohit Sharma,2032-02-17
3246,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,122,6,20,Loss,Rohit Sharma,2032-02-18
3247,Mumbai Indians,Chennai Super Kings,Chepauk Stadium,124,9,20,Loss,Jadeja,2032-02-19
3248,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,201,10,20,Win,Bumrah,2032-02-20
